"incl.cut1.val","incl.cut0.val","n.cut","Configurations"
0.793505002046004,0.472964187618345,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat + 
  pubid*conf*reg*mat + 
  PUBID*conf*reg*MAT"
0.175529647152871,0.0945416258182377,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*conf*reg + 
  CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*reg*mat"
0.634914445690811,0.503138198750094,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  pubid*reg*mat + 
  PUBID*conf*reg*MAT"
0.894654819974676,0.466439722804353,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat + 
  pubid*conf*reg*mat"
0.790046916808933,0.757826334796846,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat + 
  pubid*conf*reg*mat + 
  PUBID*conf*reg*MAT"
0.574595412937924,0.217865030281246,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  pubid*reg*mat + 
  PUBID*conf*reg*MAT"
0.717495585093275,0.0847351939883083,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  pubid*reg*mat + 
  PUBID*conf*reg*MAT"
0.76089636143297,0.285342280752957,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat + 
  pubid*conf*reg*mat + 
  PUBID*conf*reg*MAT"
0.713319474831223,0.427006753627211,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  pubid*reg*mat + 
  PUBID*conf*reg*MAT"
0.746717339381576,0.141860951203853,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat + 
  pubid*conf*reg*mat + 
  PUBID*conf*reg*MAT"
0.584571154089645,0.549642575671896,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  pubid*reg*mat + 
  PUBID*conf*reg*MAT"
0.715040287235752,0.00792990066111088,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  pubid*reg*mat + 
  PUBID*conf*reg*MAT"
0.817453633295372,0.669628073694184,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat + 
  pubid*conf*reg*mat + 
  PUBID*conf*reg*MAT"
0.404290483798832,0.213960183085874,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*conf*reg + 
  CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*reg*mat"
0.291766897775233,0.143567880615592,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*conf*reg + 
  CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*reg*mat"
0.642952308058739,0.0218249924946576,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  pubid*reg*mat + 
  PUBID*conf*reg*MAT"
0.762012181105092,0.0305000366643071,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat + 
  pubid*conf*reg*mat + 
  PUBID*conf*reg*MAT"
0.945005829678848,0.603972045471892,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat"
0.723289409419522,0.290367919020355,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  pubid*reg*mat + 
  PUBID*conf*reg*MAT"
0.728028213838115,0.111080332193524,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  pubid*reg*mat + 
  PUBID*conf*reg*MAT"
0.897848280379549,0.664032727014273,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat + 
  pubid*conf*reg*mat"
0.380179658066481,0.379347317619249,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*conf*reg + 
  CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*reg*mat"
0.693828426999971,0.652737267315388,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  pubid*reg*mat + 
  PUBID*conf*reg*MAT"
0.776264104992151,0.253728085197508,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat + 
  pubid*conf*reg*mat + 
  PUBID*conf*reg*MAT"
0.410034084692597,0.178877572994679,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*conf*reg + 
  CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*reg*mat"
0.925567380152643,0.00142601015977561,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat"
0.676345843356103,0.219062346266583,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  pubid*reg*mat + 
  PUBID*conf*reg*MAT"
0.701010294258595,0.50702073960565,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  pubid*reg*mat + 
  PUBID*conf*reg*MAT"
0.983020541490987,0.0168842179700732,"Frequency Threshold = 1","CONF*REG"
0.400735567091033,0.075985528761521,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*conf*reg + 
  CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*reg*mat"
0.618897475767881,0.320064593339339,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  pubid*reg*mat + 
  PUBID*conf*reg*MAT"
0.873494605068117,0.0912364816758782,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat + 
  pubid*conf*reg*mat"
0.851181113161147,0.396823951043189,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat + 
  pubid*conf*reg*mat"
0.769863402470946,0.165207777637988,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat + 
  pubid*conf*reg*mat + 
  PUBID*conf*reg*MAT"
0.578812232939526,0.0281146459747106,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  pubid*reg*mat + 
  PUBID*conf*reg*MAT"
0.431785581167787,0.190868899924681,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*conf*reg + 
  CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*reg*mat"
0.47527619311586,0.358513735700399,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*conf*reg + 
  CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*reg*mat"
0.420622629811987,0.187386480160058,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*conf*reg + 
  CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*reg*mat"
0.433259508572519,0.424121008720249,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*conf*reg + 
  CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*reg*mat"
0.905693471198902,0.408039070433006,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat + 
  pubid*conf*reg*mat"
0.710257921833545,0.497194710420445,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  pubid*reg*mat + 
  PUBID*conf*reg*MAT"
0.977081692544743,0.940995223587379,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat"
0.484805166954175,0.312118670670316,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*conf*reg + 
  CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*reg*mat"
0.690771729918197,0.0679962260182947,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  pubid*reg*mat + 
  PUBID*conf*reg*MAT"
0.393600770272315,0.0878834496252239,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*conf*reg + 
  CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*reg*mat"
0.529695666162297,0.339462003437802,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*conf*reg + 
  CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*reg*mat"
0.907540170475841,0.335802206769586,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat + 
  pubid*conf*reg*mat"
0.923103232169524,0.348659991985187,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat"
0.885221443837509,0.220079472055659,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat + 
  pubid*conf*reg*mat"
0.628822919446975,0.0164425449911505,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  pubid*reg*mat + 
  PUBID*conf*reg*MAT"
0.631555628497154,0.322981940116733,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  pubid*reg*mat + 
  PUBID*conf*reg*MAT"
0.890044595114887,0.211776215117425,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat + 
  pubid*conf*reg*mat"
0.421512942295521,0.206242722226307,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*conf*reg + 
  CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*reg*mat"
0.931879598880187,0.517071048961952,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat"
0.512692691059783,0.145685576368123,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*conf*reg + 
  CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*reg*mat"
0.93231078190729,0.417101617669687,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat"
0.971523651853204,0.444452717201784,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat"
0.385574475862086,0.256214210065082,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*conf*reg + 
  CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*reg*mat"
0.281492620939389,0.108018645085394,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*conf*reg + 
  CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*reg*mat"
0.808279472170398,0.704110382590443,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat + 
  pubid*conf*reg*mat + 
  PUBID*conf*reg*MAT"
0.247523385565728,0.0471730609424412,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*conf*reg + 
  CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*reg*mat"
0.874218777054921,0.85412658052519,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat + 
  pubid*conf*reg*mat"
0.524189376737922,0.442865593126044,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*conf*reg + 
  CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*reg*mat"
0.947317915502936,0.513930162182078,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat"
0.19249311205931,0.0914205082226545,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*conf*reg + 
  CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*reg*mat"
0.797759542707354,0.731156551046297,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat + 
  pubid*conf*reg*mat + 
  PUBID*conf*reg*MAT"
0.433308216743171,0.0193794101942331,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*conf*reg + 
  CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*reg*mat"
0.744152398779988,0.641502693295479,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat + 
  pubid*conf*reg*mat + 
  PUBID*conf*reg*MAT"
0.472476382507011,0.123348145745695,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*conf*reg + 
  CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*reg*mat"
0.867704844335094,0.071043083909899,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat + 
  pubid*conf*reg*mat"
0.933516405755654,0.322351129725575,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat"
0.641050461912528,0.174224879825488,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  pubid*reg*mat + 
  PUBID*conf*reg*MAT"
0.246568873990327,0.107770181028172,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*conf*reg + 
  CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*reg*mat"
0.235791503917426,0.210567920934409,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*conf*reg + 
  CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*reg*mat"
0.517671587178484,0.430845035240054,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*conf*reg + 
  CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*reg*mat"
0.789272085065022,0.599634098820388,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat + 
  pubid*conf*reg*mat + 
  PUBID*conf*reg*MAT"
0.892998972442001,0.232323971576989,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat + 
  pubid*conf*reg*mat"
0.673491421621293,0.456728849792853,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  pubid*reg*mat + 
  PUBID*conf*reg*MAT"
0.623261905740947,0.589405491482466,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  pubid*reg*mat + 
  PUBID*conf*reg*MAT"
0.677960092900321,0.362788962433115,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  pubid*reg*mat + 
  PUBID*conf*reg*MAT"
0.696541514946148,0.530056609539315,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  pubid*reg*mat + 
  PUBID*conf*reg*MAT"
0.989144432591274,0.517514286795631,"Frequency Threshold = 1","CONF*REG"
0.23837656644173,0.208480118773878,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*conf*reg + 
  CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*reg*mat"
0.897264663130045,0.644717546179891,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat + 
  pubid*conf*reg*mat"
0.889030445134267,0.318379468517378,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat + 
  pubid*conf*reg*mat"
0.710154201136902,0.100370824104175,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  pubid*reg*mat + 
  PUBID*conf*reg*MAT"
0.474872689926997,0.0114011683035642,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*conf*reg + 
  CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*reg*mat"
0.248975624330342,0.02687574387528,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*conf*reg + 
  CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*reg*mat"
0.858736484777182,0.248042090563104,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat + 
  pubid*conf*reg*mat"
0.775494287023321,0.579733984777704,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat + 
  pubid*conf*reg*mat + 
  PUBID*conf*reg*MAT"
0.84866619319655,0.807469663908705,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat + 
  pubid*conf*reg*mat"
0.584241953445598,0.407923570135608,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  pubid*reg*mat + 
  PUBID*conf*reg*MAT"
0.579773428617045,0.56870543025434,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  pubid*reg*mat + 
  PUBID*conf*reg*MAT"
0.503896808251739,0.31913279579021,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*conf*reg + 
  CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*reg*mat"
0.388501645997167,0.0962677190545946,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*conf*reg + 
  CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*reg*mat"
0.936541122850031,0.339466030010954,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat"
0.569656237727031,0.489444232312962,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  pubid*reg*mat + 
  PUBID*conf*reg*MAT"
0.71761925611645,0.463108315132558,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  pubid*reg*mat + 
  PUBID*conf*reg*MAT"
0.994742889190093,0.461811270099133,"Frequency Threshold = 1","CONF*REG"
0.949481383431703,0.463440207066014,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat"
0.936061384156346,0.181710116099566,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat"
0.91387309296988,0.231599502731115,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat + 
  pubid*conf*reg*mat"
0.582687374670058,0.0145354515407234,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  pubid*reg*mat + 
  PUBID*conf*reg*MAT"
0.865747724892572,0.213594843633473,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat + 
  pubid*conf*reg*mat"
0.792226700577885,0.477669384563342,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat + 
  pubid*conf*reg*mat + 
  PUBID*conf*reg*MAT"
0.639345823088661,0.305371041875333,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  pubid*reg*mat + 
  PUBID*conf*reg*MAT"
0.96553382370621,0.119169143727049,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat"
0.697271987330168,0.215191641589627,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  pubid*reg*mat + 
  PUBID*conf*reg*MAT"
0.80017546727322,0.232046575052664,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat + 
  pubid*conf*reg*mat + 
  PUBID*conf*reg*MAT"
0.242384157143533,0.0817537771072239,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*conf*reg + 
  CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*reg*mat"
0.71262159734033,0.10743649629876,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  pubid*reg*mat + 
  PUBID*conf*reg*MAT"
0.919202132383361,0.262028104858473,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat + 
  pubid*conf*reg*mat"
0.721668844576925,0.575323245255277,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  pubid*reg*mat + 
  PUBID*conf*reg*MAT"
0.91745358100161,0.859703432070091,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat + 
  pubid*conf*reg*mat"
0.607623726595193,0.0502438053954393,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  pubid*reg*mat + 
  PUBID*conf*reg*MAT"
0.784162171417847,0.721730371704325,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat + 
  pubid*conf*reg*mat + 
  PUBID*conf*reg*MAT"
0.315698202233762,0.0806652074679732,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*conf*reg + 
  CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*reg*mat"
0.934582740068436,0.383729522349313,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat"
0.916532916016877,0.269889479968697,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat + 
  pubid*conf*reg*mat"
0.251377800479531,0.00173433916643262,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*conf*reg + 
  CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*reg*mat"
0.856524113100022,0.615527944406494,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat + 
  pubid*conf*reg*mat"
0.31703737960197,0.242663800017908,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*conf*reg + 
  CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*reg*mat"
0.590327266138047,0.058944208547473,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  pubid*reg*mat + 
  PUBID*conf*reg*MAT"
0.557750473497435,0.282971317647025,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  pubid*reg*mat + 
  PUBID*conf*reg*MAT"
0.502641359576955,0.129435209557414,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*conf*reg + 
  CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*reg*mat"
0.777223231038079,0.326323568122461,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat + 
  pubid*conf*reg*mat + 
  PUBID*conf*reg*MAT"
0.513117098947987,0.219310260610655,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*conf*reg + 
  CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*reg*mat"
0.547359933611006,0.361970238387585,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*conf*reg + 
  CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*reg*mat"
0.673221580451354,0.397263090359047,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  pubid*reg*mat + 
  PUBID*conf*reg*MAT"
0.77424911945127,0.509725442621857,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat + 
  pubid*conf*reg*mat + 
  PUBID*conf*reg*MAT"
0.854561395244673,0.705949302995577,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat + 
  pubid*conf*reg*mat"
0.722239188849926,0.291981241665781,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  pubid*reg*mat + 
  PUBID*conf*reg*MAT"
0.79451216943562,0.00309097697027028,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat + 
  pubid*conf*reg*mat + 
  PUBID*conf*reg*MAT"
0.595052217599005,0.419675057055429,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  pubid*reg*mat + 
  PUBID*conf*reg*MAT"
0.825052491622046,0.423368412768468,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat + 
  pubid*conf*reg*mat"
0.571882464224473,0.259772737510502,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  pubid*reg*mat + 
  PUBID*conf*reg*MAT"
0.91646051639691,0.56855386053212,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat + 
  pubid*conf*reg*mat"
0.709331435151398,0.071685987059027,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  pubid*reg*mat + 
  PUBID*conf*reg*MAT"
0.452213435899466,0.278475331608206,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*conf*reg + 
  CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*reg*mat"
0.966347068781033,0.139988585142419,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat"
0.20291694928892,0.08002441492863,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*conf*reg + 
  CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*reg*mat"
0.231105018639937,0.226751493057236,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*conf*reg + 
  CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*reg*mat"
0.917223033029586,0.709570765960962,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat + 
  pubid*conf*reg*mat"
0.668355486122891,0.258135486859828,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  pubid*reg*mat + 
  PUBID*conf*reg*MAT"
0.714973410125822,0.158634830499068,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  pubid*reg*mat + 
  PUBID*conf*reg*MAT"
0.189987583318725,0.0899606444872916,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*conf*reg + 
  CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*reg*mat"
0.668969176709652,0.446207070024684,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  pubid*reg*mat + 
  PUBID*conf*reg*MAT"
0.633802690310404,0.188859544461593,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  pubid*reg*mat + 
  PUBID*conf*reg*MAT"
0.779912029858679,0.432326779933646,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat + 
  pubid*conf*reg*mat + 
  PUBID*conf*reg*MAT"
0.542466521030292,0.167284987168387,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*conf*reg + 
  CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*reg*mat"
0.744513196870685,0.709758220473304,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat + 
  pubid*conf*reg*mat + 
  PUBID*conf*reg*MAT"
0.719739958411083,0.664096310734749,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  pubid*reg*mat + 
  PUBID*conf*reg*MAT"
0.716084002517164,0.387840691721067,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  pubid*reg*mat + 
  PUBID*conf*reg*MAT"
0.80854316544719,0.074540946399793,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat + 
  pubid*conf*reg*mat + 
  PUBID*conf*reg*MAT"
0.379851123783737,0.194752015173435,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*conf*reg + 
  CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*reg*mat"
0.944741198560223,0.0956543437205255,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat"
0.535963150206953,0.372149527072906,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*conf*reg + 
  CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*reg*mat"
0.668619061820209,0.108059318503365,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  pubid*reg*mat + 
  PUBID*conf*reg*MAT"
0.679564922116697,0.650935428682715,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  pubid*reg*mat + 
  PUBID*conf*reg*MAT"
0.380473209545016,0.370682273525745,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*conf*reg + 
  CONF*mat + 
  CONF*REG + 
  conf*reg*MAT + 
  pubid*reg*mat"
0.985075742704794,0.67206480843015,"Frequency Threshold = 1","CONF*REG"
0.87736827461049,0.616322071291506,"Frequency Threshold = 1","CONF*REG + 
  PUBID*CONF*mat + 
  pubid*conf*reg*mat"
0.689606150379404,0.0367819841485471,"Frequency Threshold = 1","CONF*mat + 
  CONF*REG + 
  pubid*reg*mat + 
  PUBID*conf*reg*MAT"
